selling_price,km_driven,max_power,seats,mileage_num,engine_num,torque_NM,torque_rpm,no_year,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
300000,70000,80,5,17,1197,11.4,4000,11,0,0,1,1,0,1,0,0,0,0
90000,99361,46.3,5,19.7,796,62,3000,16,0,0,1,1,0,1,0,1,0,0
650000,25000,74,5,26.5,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
409000,70000,85.8,5,19.1,1197,114,4000,7,0,0,1,1,0,1,0,1,0,0
395000,80000,70,5,24,1120,160,2125,6,1,0,0,1,0,1,0,1,0,0
215000,70000,82,5,19.3,1248,154.9,2500,11,0,0,1,1,0,1,0,1,0,0
400000,70000,85.8,5,19.1,1197,114,4000,7,0,0,1,1,0,1,0,1,0,0
120000,60000,79.4,5,18.6,1199,108,4400,9,0,0,1,1,0,1,0,0,0,1
645000,10000,84,5,20.3,1199,114,3500,3,0,0,1,1,0,0,0,0,0,0
81000,80000,37,4,16.1,796,59,2500,15,0,0,1,1,0,1,0,0,0,0
1300000,30000,97.9,5,25.6,1498,200,1750,4,1,0,0,1,0,1,0,0,0,0
1250000,33000,97.9,5,25.6,1498,200,1750,4,1,0,0,1,0,1,0,0,0,0
535000,90000,93.7,7,16,1373,130,4000,8,0,0,1,1,0,1,0,0,0,1
555000,80100,108.5,5,19,1461,248,2250,7,1,0,0,1,0,1,0,1,0,0
725000,120000,117.3,5,17.4,1497,145,4600,7,0,0,1,1,0,1,0,0,0,0
300000,10000,82,5,19.3,1248,154.9,2500,38,1,0,0,1,0,1,0,0,0,1
229999,40000,53.3,5,25.1,799,72,4386,5,0,0,1,1,0,1,0,0,0,0
800000,160000,100.6,8,12.9,2494,200,2400,8,1,0,0,1,0,1,0,1,0,0
409999,47000,67.04,5,20.5,998,90,3500,4,0,0,1,1,0,1,0,0,0,0
1210000,25000,88.7,5,21.3,1396,219.7,2125,3,1,0,0,1,0,1,0,0,0,0
400000,26000,84,5,23.8,1199,114,3500,4,0,0,1,1,0,1,0,0,0,0
520000,29000,73.97,5,24,1186,190.24,2000,3,1,0,0,1,0,1,0,0,0,0
650000,50000,83.1,5,21.4,1197,115,4000,5,0,0,1,1,0,0,0,0,0,0
325000,58000,88.2,5,16.1,1298,11.5,4500,10,0,0,1,1,0,1,0,0,0,1
420000,120000,85.8,5,17.4,1197,114,4000,9,0,0,1,1,0,0,0,0,0,0
400000,50000,81.8,5,20.4,1197,113,4200,7,0,0,1,1,0,1,0,0,0,0
254999,80000,80,5,17,1197,11.4,4000,11,0,0,1,1,0,1,1,0,0,0
65000,60000,60,5,17.3,993,78,4500,18,0,0,1,1,0,1,1,0,0,0
351000,36000,67.04,5,23.1,998,90,3500,4,0,0,1,1,0,1,0,0,0,0
404000,120000,102,8,12.8,2494,20.4,2500,14,1,0,0,1,0,1,0,0,0,1
185000,185000,73.9,5,21.1,1248,190,2000,10,1,0,0,1,0,1,0,0,0,1
250000,50000,63.1,5,23,1461,160,2000,10,1,0,0,1,0,1,0,0,0,0
60000,100000,60,5,17.3,993,78,4500,19,0,0,1,1,0,1,1,0,0,0
500000,50000,121.3,5,17.1,1591,154.9,4200,8,0,0,1,1,0,1,0,1,0,0
85000,80000,67.1,5,18.2,998,90,3500,14,0,0,1,1,0,1,0,1,0,0
85000,60000,82,5,19.3,1248,154.9,2500,16,0,0,1,1,0,1,0,1,0,0
85000,80000,46.3,5,19.7,796,62,3000,16,0,0,1,1,0,1,1,0,0,0
265000,90000,73.9,5,19.3,1248,190,2000,10,1,0,0,1,0,1,1,0,0,0
130000,162000,66.1,5,19,998,90,3500,11,0,0,1,1,0,1,0,1,0,0
480000,110000,88.76,7,20.7,1248,200,1750,8,1,0,0,1,0,1,0,0,0,1
170000,120000,75,5,17.8,1248,190,2000,13,1,0,0,1,0,1,0,0,0,1
275000,45000,63.1,5,23,1461,160,2000,10,1,0,0,1,0,1,0,0,0,0
89000,90000,67.1,5,18.9,998,90,3500,16,0,0,1,1,0,1,0,1,0,0
170000,90000,68,5,20,1399,160,2000,11,1,0,0,1,0,1,0,1,0,0
1090000,16500,110,5,17,1197,200,2750,2,0,0,1,0,0,1,0,0,0,0
1100000,67000,126.2,5,17,1582,259.9,2325,4,1,0,0,1,0,0,0,0,0,0
610000,52000,81.8,5,22,1197,113,4200,3,0,0,1,0,0,1,0,0,0,0
335000,40000,67,5,20.6,1198,104,4000,5,0,0,1,0,0,1,0,0,0,0
434999,40000,82,5,18.9,1197,114,4000,6,0,0,1,0,0,1,0,0,0,0
3000000,35000,174.5,7,14.2,2755,420,2000,3,1,0,0,1,0,1,0,0,0,0
390000,13000,53.26,5,20.7,799,72,4386,3,0,0,1,0,0,1,0,0,0,0
325000,40000,86.8,5,18.5,1198,109,4500,9,0,0,1,0,0,1,0,0,0,0
640000,10000,73.75,5,17,1198,110,3750,2,0,0,1,0,0,1,0,0,0,0
450000,9000,97.7,5,16.9,1498,134,4000,9,0,0,1,0,0,1,0,0,0,0
400000,70000,67.06,5,23.5,1364,170,2100,8,1,0,0,0,0,1,0,1,0,0
215000,60000,78.9,5,20.3,1197,111.8,4000,12,0,0,1,0,0,1,0,0,0,0
570000,40000,83.8,5,20.4,1461,200,1900,7,1,0,0,0,0,1,0,0,0,0
680000,93000,140,7,15.1,2179,330,2200,9,1,0,0,0,0,1,0,0,0,0
325000,80000,102,7,12.8,2494,20.4,2500,13,1,0,0,1,0,1,1,0,0,0
150000,50000,64.08,5,15.6,1193,100,2700,10,0,0,1,1,0,1,0,1,0,0
690000,68000,147.5,5,14.5,1797,177.5,4700,8,0,0,1,0,0,0,0,0,0,0
1550000,25000,170,5,14.8,2143,400,2100,8,1,0,0,1,0,0,0,0,0,0
64000,18000,37.5,4,25.4,624,51,4000,9,0,0,1,0,0,1,0,0,0,0
250000,120000,63.1,5,23,1461,160,2000,8,1,0,0,1,0,1,0,0,0,0
65000,35000,67.1,5,18.9,998,90,3500,16,0,0,1,1,0,1,0,0,0,0
550000,60000,74,5,26.5,1248,190,2000,5,1,0,0,1,0,1,0,1,0,0
140000,70000,78.9,5,20.3,1197,111.7,4000,11,0,0,1,1,0,1,1,0,0,0
300000,30000,53.3,5,25.1,799,72,4386,5,0,0,1,1,0,1,0,0,0,0
800000,70000,189.3,5,16.3,1798,250,3275,5,0,0,1,1,0,0,0,0,0,0
2625000,9000,177,5,13.6,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
5150000,20000,214.56,5,22.3,2487,202,4400,2,0,0,1,0,0,0,0,0,0,0
3200000,45000,177,5,19.3,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
503000,110000,147.94,7,14.1,2179,320,2250,6,1,0,0,1,0,1,0,0,0,0
3800000,20000,190,5,18,1969,400,2500,2,1,0,0,1,0,0,0,0,0,0
2000000,68089,157.7,5,19.1,2494,213,4500,5,0,0,1,0,1,0,0,0,0,0
225000,58343,67.05,5,21.7,998,90,3500,8,0,0,1,0,1,1,0,0,0,0
740000,38817,74,5,27.3,1248,190,2000,3,1,0,0,0,0,1,0,0,0,0
550000,56494,88.7,5,18.2,1199,110,4800,5,0,0,1,0,1,1,0,0,0,0
750000,79328,100.6,7,12.9,2494,200,2400,8,1,0,0,0,1,1,0,1,0,0
650000,5621,81.8,5,22,1197,113,4200,2,0,0,1,0,1,0,0,0,0,0
625000,25538,88.73,5,16.7,1496,132,3000,4,0,0,1,0,1,1,0,0,0,0
600000,69779,81.8,5,22,1197,113,4200,3,0,0,1,0,0,0,0,0,0,0
450000,56290,73.97,5,24,1186,190.24,2000,4,1,0,0,0,0,1,0,0,0,0
5400000,7500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
5500000,8500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
779000,7032,88.76,5,19,1199,110,4800,2,0,0,1,0,1,0,0,0,0,0
645000,11000,103.5,5,14.3,1598,153,3800,5,0,0,1,0,0,0,0,0,0,0
2475000,2000,150,5,16.8,1984,350,2125,3,1,0,0,0,0,0,0,0,0,0
150000,106000,78.9,5,20.3,1197,111.7,4000,11,0,0,1,1,0,1,0,0,0,1
265000,162000,82,5,19.3,1248,154.9,2500,9,1,0,0,1,0,1,0,0,0,1
500000,120000,158.8,5,11.1,2354,218,4200,12,0,0,1,1,0,0,0,1,0,0
480000,90000,74,5,26.5,1248,190,2000,6,1,0,0,1,0,1,0,0,0,0
535000,70000,126.32,5,22.3,1582,259.8,2325,7,1,0,0,1,0,1,0,0,0,1
250000,240000,102,8,12.8,2494,20.4,2500,16,1,0,0,1,0,1,0,0,0,1
300000,100000,88.8,5,21.5,1248,200,1750,9,1,0,0,1,0,1,0,1,0,0
340000,214000,103.2,5,13.9,1599,14.9,3000,12,0,0,1,1,0,1,0,1,0,0
340000,214000,110,5,16.8,1493,24,2750,12,1,0,0,1,0,1,0,1,0,0
240000,50000,47.3,5,22.7,796,69,3500,5,0,0,1,1,0,1,0,0,0,0
1085000,1000,117.6,5,18,1497,145,4600,3,0,0,1,1,0,0,0,0,0,0
750000,19000,74.02,5,28.4,1248,190,2000,4,1,0,0,1,0,0,0,0,0,0
95000,265000,70,5,17,1405,13.5,2500,9,1,0,0,1,0,1,0,1,0,0
409999,35000,61.7,5,20.8,1196,85,3000,1,0,0,0,1,0,1,0,0,0,0
215000,80000,67.05,5,23.9,998,90,3500,7,0,0,1,1,0,1,0,1,0,0
1290000,50000,140,7,16,2179,330,2200,5,1,0,0,1,0,0,0,0,0,0
150000,80000,67.1,5,20.9,998,90,3500,11,0,0,1,1,0,1,0,0,0,0
219000,50000,55.2,5,21.1,814,74.5,4000,8,0,0,1,1,0,1,0,1,0,0
325000,100000,84,5,23.8,1199,114,3500,3,0,0,1,1,0,1,0,0,0,0
260000,120000,73,5,15.1,1196,101,3000,8,0,0,1,1,0,1,0,1,0,0
2625000,9000,177,5,13.6,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
5150000,20000,214.56,5,22.3,2487,202,4400,2,0,0,1,0,0,0,0,0,0,0
3200000,45000,177,5,19.3,1999,430,2125,4,1,0,0,0,0,0,0,0,0,0
503000,110000,147.94,7,14.1,2179,320,2250,6,1,0,0,1,0,1,0,0,0,0
3800000,20000,190,5,18,1969,400,2500,2,1,0,0,1,0,0,0,0,0,0
2000000,68089,157.7,5,19.1,2494,213,4500,5,0,0,1,0,1,0,0,0,0,0
225000,58343,67.05,5,21.7,998,90,3500,8,0,0,1,0,1,1,0,0,0,0
740000,38817,74,5,27.3,1248,190,2000,3,1,0,0,0,0,1,0,0,0,0
550000,56494,88.7,5,18.2,1199,110,4800,5,0,0,1,0,1,1,0,0,0,0
750000,79328,100.6,7,12.9,2494,200,2400,8,1,0,0,0,1,1,0,1,0,0
650000,5621,81.8,5,22,1197,113,4200,2,0,0,1,0,1,0,0,0,0,0
625000,25538,88.73,5,16.7,1496,132,3000,4,0,0,1,0,1,1,0,0,0,0
600000,69779,81.8,5,22,1197,113,4200,3,0,0,1,0,0,0,0,0,0,0
450000,56290,73.97,5,24,1186,190.24,2000,4,1,0,0,0,0,1,0,0,0,0
5400000,7500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
5500000,8500,190,5,16.7,1995,400,2125,2,1,0,0,0,0,0,0,0,0,0
779000,7032,88.76,5,19,1199,110,4800,2,0,0,1,0,1,0,0,0,0,0
645000,11000,103.5,5,14.3,1598,153,3800,5,0,0,1,0,0,0,0,0,0,0
2475000,2000,150,5,16.8,1984,350,2125,3,1,0,0,0,0,0,0,0,0,0
700000,40000,78.9,5,23.8,1498,160,1750,2,1,0,0,1,0,0,0,0,0,0
950000,45000,88.7,5,21.3,1396,219.7,2125,4,1,0,0,1,0,1,0,0,0,0
160000,80000,46.3,5,19.7,796,62,3000,11,0,0,1,1,0,1,0,1,0,0
409999,135000,71.01,5,24.4,1120,180.4,2125,6,1,0,0,1,0,1,0,1,0,0
840000,120000,100.6,7,12.9,2494,200,2400,6,1,0,0,1,0,1,0,1,0,0
450000,67000,67.1,5,23.5,1364,170,2100,8,1,0,0,1,0,1,0,0,0,0
900000,50000,74.02,5,28.4,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
570000,134000,102,7,12.8,2494,20.4,2500,13,1,0,0,1,0,1,0,1,0,0
254999,110000,63.1,5,23,1461,160,2000,10,1,0,0,1,0,1,0,1,0,0
130000,40000,37,4,16.1,796,59,2500,12,0,0,1,1,0,1,0,0,0,0
530000,120000,74,5,23.4,1248,190,2000,8,1,0,0,1,0,1,0,1,0,0
520000,110000,88.8,5,20.1,1498,230,2000,6,1,0,0,1,0,1,0,1,0,0
229999,170000,64.1,5,21,1461,160,2000,10,1,0,0,1,0,1,0,1,0,0
81000,80000,37,4,16.1,796,59,2500,17,0,0,1,1,0,1,0,1,0,0
600000,47000,74,5,25.2,1248,190,2000,5,1,0,0,1,0,1,0,0,0,0
409999,93000,81.86,5,19.1,1197,113.75,4000,6,0,0,1,1,0,1,0,0,0,0
120000,70000,37,4,16.1,796,59,2500,11,0,0,1,1,0,1,0,1,0,0
320000,50000,67.04,5,23.1,998,90,3500,7,0,0,1,1,0,1,0,0,0,0
292000,70000,68.05,5,20,1399,160,2000,6,1,0,0,1,0,1,0,0,0,0
390000,80000,138.03,7,13.9,2179,320,2200,9,1,0,0,1,0,1,0,0,0,0
550000,44000,86.8,5,18.1,1196,112,4000,5,0,0,1,1,0,1,0,0,0,0
385000,25000,67.04,5,23.1,998,90,3500,7,0,0,1,1,0,1,0,0,0,0
800000,25000,121.3,5,15.2,1591,151,4850,5,0,0,1,1,0,1,0,0,0,0
675000,10000,81.8,5,21.2,1197,113,4200,2,0,0,1,1,0,1,0,0,0,0
1525000,50000,153.86,7,17.6,2179,400,2125,3,1,0,0,1,0,1,0,0,0,0
950000,30000,98.96,5,23,1498,205,2500,3,1,0,0,1,0,1,0,0,0,0
610000,50000,88.73,5,21.1,1396,219.66,2125,6,1,0,0,1,0,1,0,1,0,0
525000,120000,88.73,5,22.5,1396,219.7,2125,9,1,0,0,1,0,1,0,0,0,0
700000,40000,78.9,5,23.8,1498,160,1750,2,1,0,0,1,0,0,0,0,0,0
375000,80000,62.1,7,15.9,2523,195,1800,6,1,0,0,1,0,1,0,0,0,0
580000,90000,83.8,5,20.4,1461,200,1900,6,1,0,0,1,0,1,0,0,0,0
434999,50000,83.11,5,20.4,1197,115,4000,6,0,0,1,1,0,1,0,1,0,0
350000,2136,67,5,22.5,999,91,4250,1,0,0,1,1,0,1,0,0,0,0
730000,250000,100,7,12.9,2494,200,2400,9,1,0,0,1,0,1,0,0,0,0
600000,35000,81.83,5,18.6,1197,114.7,4000,6,0,0,1,1,0,1,0,0,0,0
1050000,120000,100.6,7,12.9,2494,200,2400,6,1,0,0,1,0,1,0,0,0,0
735000,70000,74,5,27.3,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
1050000,18000,108.45,5,19.6,1461,245,1750,3,1,0,0,0,0,1,0,0,0,0
420000,110000,73.74,7,18.2,1248,172.5,1750,5,1,0,0,1,0,1,0,1,0,0
800000,60000,88.5,5,23.6,1248,200,1750,4,1,0,0,1,0,1,0,0,0,0
2000000,60000,168.5,7,12.5,2982,360,2300,6,1,0,0,1,0,0,0,0,0,0
600000,147000,74,5,26.5,1248,190,2000,5,1,0,0,1,0,1,0,1,0,0
1900000,130000,168.5,7,12.5,2982,360,2300,6,1,0,0,1,0,0,0,0,0,0
500000,99500,147.9,7,11.5,1991,320,2000,10,1,0,0,1,0,1,0,0,0,1
200000,110000,71,5,17,1405,135,2500,10,1,0,0,1,0,1,0,1,0,0
370000,35000,67.04,5,19.4,1198,104,4000,5,0,0,1,1,0,1,0,0,0,0
260000,110000,110,5,16.2,1493,24,2500,11,1,0,0,1,0,1,0,1,0,0
280000,100000,77,6,25.3,1198,190,2000,5,1,0,0,1,0,1,0,0,0,0
610000,21000,93.7,7,16,1373,130,4000,7,0,0,1,1,0,1,0,0,0,0
300000,60000,90,5,23.5,1498,204,2375,8,1,0,0,1,0,1,0,1,0,0
140000,40000,70,5,16.6,1405,14.3,3000,11,1,0,0,1,0,1,0,0,0,0
229999,50000,68.05,5,19.8,1086,99.04,4500,13,0,0,1,1,0,1,0,0,0,0
200000,65000,66.1,5,19,998,90,3500,11,0,0,1,1,0,1,0,1,0,0
200000,80000,67.1,5,18.9,998,90,3500,10,0,0,1,1,0,1,0,0,0,0
560000,119000,126.2,5,23.9,1582,259.9,2325,6,1,0,0,1,0,1,0,0,0,0
750000,80000,88.5,7,24.5,1248,200,1750,5,1,0,0,1,0,1,0,0,0,0
585000,90000,74,5,25.2,1248,190,2000,4,1,0,0,1,0,1,0,0,0,0
760000,20000,121.4,5,17,1591,154.9,4200,5,0,0,1,1,0,1,0,0,0,0
430000,80000,74,5,25.2,1248,190,2000,7,1,0,0,1,0,1,0,1,0,0
480000,44665,77,6,25.3,1198,190,2000,1,1,0,0,1,0,1,0,0,0,0
643000,10000,113.4,5,20.8,1493,250,2125,2,1,0,0,1,0,1,0,0,0,0
500000,60000,81.86,5,20.1,1197,113.75,4000,3,0,0,1,1,0,1,0,0,0,0
425000,22000,86.8,5,18.5,1198,109,4500,5,0,0,1,1,0,1,0,0,0,0
250000,25000,47.3,5,22.7,796,69,3500,7,0,0,1,1,0,1,0,0,0,0
285000,70000,47,5,27.6,793,125,2000,5,1,0,0,1,0,1,0,0,0,0
160000,123000,85.8,5,17.5,1298,114,4000,13,0,0,1,1,0,1,0,0,0,1
250000,70000,103.6,5,20.5,1598,250,2000,10,1,0,0,1,0,1,0,1,0,0
170000,70000,79.4,5,18.6,1199,108,4400,8,0,0,1,1,0,1,0,1,0,0
409999,45000,67.06,5,23.5,1364,170,2100,8,1,0,0,1,0,1,0,0,0,0
400000,40000,82,5,18.9,1197,114,4000,6,0,0,1,1,0,0,0,0,0,0
700000,30000,74.02,5,28.4,1248,190,2000,2,1,0,0,1,0,1,0,0,0,0
350000,90000,130,5,12.9,1799,172,4300,14,0,0,1,1,0,0,0,0,0,0
660000,34000,91.1,7,17.5,1373,130,4000,5,0,0,1,1,0,1,0,1,0,0
268000,25000,47.3,5,24.7,796,69,3500,4,0,0,1,1,0,1,0,0,0,0
270000,50000,47.3,5,22.7,796,69,3500,5,0,0,1,1,0,1,0,0,0,0
300000,50000,57.6,5,25.4,936,150,1750,8,1,0,0,1,0,1,0,0,0,0
450000,90000,84,5,23.8,1199,114,3500,4,0,0,1,1,0,1,0,0,0,0
220000,70000,57.6,5,25.4,936,150,1750,9,1,0,0,1,0,1,0,1,0,0
250000,146000,138,7,13.9,2179,320,2200,12,1,0,0,1,0,1,0,1,0,0
300000,85000,70,5,15.6,1196,102,4000,9,0,0,1,1,0,1,0,1,0,0
88000,201850,52.8,5,17.8,1396,85,2500,12,1,0,0,1,0,1,0,1,0,0
561000,30000,74,5,26.5,1248,190,2000,5,1,0,0,1,0,1,0,0,0,0
755000,15000,74.02,5,28.4,1248,190,2000,3,1,0,0,1,0,1,0,0,0,0
235000,25000,53.64,5,22.7,799,72,4386,4,0,0,1,1,0,1,0,0,0,0
165000,90000,67.1,5,20.9,998,90,3500,10,0,0,1,1,0,1,0,0,0,0
190000,80000,73.9,5,19.3,1248,190,2000,13,1,0,0,1,0,1,0,1,0,0
110000,50000,53.5,5,17.2,1396,8.5,2500,10,1,0,0,1,0,1,0,0,0,0
320000,80000,63,8,13.6,2523,180,1470,9,1,0,0,1,0,1,0,1,0,0
330000,110000,82,5,19.3,1248,154.9,2500,11,1,0,0,1,0,1,0,1,0,0
540000,38000,81.83,5,18.6,1197,114.7,4000,5,0,0,1,1,0,1,0,0,0,0
180000,60000,55.2,5,21.1,814,74.5,4000,8,0,0,1,1,0,1,0,0,0,0
270000,100000,73,7,15.3,1196,101,3000,5,0,0,1,1,0,1,0,0,0,1
450000,30000,85.8,5,17.5,1197,114,4000,9,0,0,1,1,0,1,0,0,0,0
450000,30000,85.8,5,19.1,1197,114,4000,7,0,0,1,1,0,1,0,0,0,0
200000,50000,76.8,5,18.6,1199,106.5,4400,6,0,0,1,1,0,1,0,0,0,0
425000,42000,84,5,23.8,1199,114,3500,4,0,0,1,1,0,1,0,0,0,0
400000,30000,82.4,5,18.2,1199,108.5,5000,5,0,0,1,1,0,1,0,0,0,0
125000,60000,46.3,5,19.7,796,62,3000,12,0,0,1,1,0,1,0,0,0,1
1600000,14000,170,5,17.1,1956,350,2125,3,1,0,0,1,0,1,0,0,0,0
900000,22000,117.3,5,17.4,1497,145,4600,6,0,0,1,1,0,1,0,0,0,0
450000,90000,103.6,5,20.5,1598,250,2000,9,1,0,0,1,0,1,0,0,0,0
210000,46000,67.1,5,20.9,998,90,3500,10,0,0,1,1,0,1,0,0,0,0
801000,20000,81.83,5,18.6,1197,114.7,4000,3,0,0,1,1,0,1,0,0,0,0
317000,15000,70,7,15.4,1405,135,2500,7,1,0,0,1,0,1,0,0,0,0
600000,40000,93.7,7,16,1373,130,4000,6,0,0,1,1,0,1,0,1,0,0
330000,30000,82.85,5,18.5,1197,113.7,4000,7,0,0,1,1,0,1,0,1,0,0
320000,15000,55.2,5,21.1,814,74.5,4000,4,0,0,1,1,0,1,0,1,0,0
160000,50000,82,5,19.3,1248,154.9,2500,11,0,0,1,1,0,1,0,0,0,0
120000,110000,83,5,15.3,1341,115,3200,14,0,0,1,1,0,1,0,1,0,0
130000,70000,46.3,5,19.7,796,62,3000,12,0,0,1,1,0,1,0,1,0,0
220000,80000,82.4,5,18.2,1199,108.5,5000,6,0,0,1,1,0,1,0,0,0,0
229999,50000,82,5,19.3,1248,154.9,2500,13,1,0,0,1,0,1,0,0,0,1
340000,110000,88.7,5,17.5,1193,140,2750,6,0,0,1,1,0,1,0,0,0,0
200000,70000,67,5,19.6,1399,160,2000,8,1,0,0,1,0,1,0,1,0,0
140000,50000,46.3,5,19.7,796,62,3000,19,0,0,1,1,0,1,0,1,0,0
1000000,190000,100.6,8,12.9,2494,200,2400,8,1,0,0,1,0,1,0,0,0,0
495000,100000,63,7,13.6,2523,180,1470,11,1,0,0,1,0,1,0,1,0,0
236000,60000,47.3,5,22.7,796,69,3500,6,0,0,1,1,0,1,0,0,0,0
390000,40000,67.04,5,20.5,998,90,3500,6,0,0,1,1,0,1,0,0,0,0
275000,90000,73.9,5,19.3,1248,190,2000,12,1,0,0,1,0,1,0,1,0,0
503000,110000,147.94,7,14.1,2179,320,2250,6,1,0,0,1,0,1,0,0,0,0
775000,32000,88.5,5,24.3,1248,200,1750,4,1,0,0,0,0,1,0,0,0,0
1800000,30000,171.5,7,11.3,2755,360,2300,5,1,0,0,1,0,0,0,0,0,0
850000,58000,126.2,5,19.6,1582,259.9,2325,5,1,0,0,1,0,1,0,0,0,0
750000,5000,88.5,5,24.3,1248,200,1750,3,1,0,0,1,0,1,0,0,0,0
570000,25000,81.83,5,18.6,1197,114.7,4000,3,0,0,1,1,0,1,0,0,0,0
580000,32000,81.86,5,18.9,1197,113.75,4000,3,0,0,1,1,0,1,0,0,0,0
484999,30000,88.7,5,18.7,1199,110,4800,5,0,0,1,1,0,1,0,0,0,0
700000,43000,117.3,7,15.4,1497,145,4600,4,0,0,1,0,0,1,0,0,0,0
415000,60000,113.42,5,17.7,1497,144.15,4500,9,0,0,1,0,0,1,0,0,0,0
325000,50000,76,5,19.3,1198,104,4400,6,0,0,1,1,0,0,0,0,0,0
550000,14200,86.8,5,18.1,1196,112,4000,3,0,0,1,1,0,1,0,0,0,0
300000,10000,55.2,5,21.1,814,74.5,4000,4,0,0,1,1,0,1,0,0,0,0
217000,25000,53.64,5,22.7,799,72,4386,3,0,0,1,1,0,1,0,0,0,0
700000,19100,94.68,5,19,1194,120,4250,3,0,0,1,1,0,1,0,0,0,0
466000,25000,68,5,20.3,1086,99,4500,2,0,0,1,1,0,0,1,0,0,0
484999,54000,98.96,5,23,1498,205,2500,7,1,0,0,0,0,1,0,0,0,0
670000,35000,84.8,5,22.7,1461,200,2000,3,1,0,0,1,0,1,0,0,0,0
500000,20000,81.86,5,18.9,1197,113.75,4000,3,0,0,1,1,0,1,0,1,0,0
675000,52000,88.5,5,23.6,1248,200,1750,5,1,0,0,1,0,1,0,0,0,0
220000,120000,90,5,23,1396,22.4,2250,10,1,0,0,1,0,1,0,1,0,0
1650000,50000,170,5,17.1,1956,350,2125,4,1,0,0,1,0,1,0,0,0,0
630000,120000,88.8,7,20.7,1248,200,1750,8,1,0,0,1,0,1,0,1,0,0
250000,90000,90,5,18.8,1248,200,2375,11,1,0,0,1,0,1,0,1,0,0
120000,120000,67.1,5,18.9,998,90,3500,17,0,0,1,1,0,1,0,0,0,1
300000,101500,103.52,5,21.1,1498,250,2000,6,1,0,0,1,0,1,0,1,0,0
525000,75000,126.3,5,22.3,1582,259.9,2325,8,1,0,0,1,0,0,0,0,0,0
204999,97500,82,5,19.3,1248,154.9,2500,10,0,0,1,1,0,1,0,0,0,0
204999,97500,82,5,19.3,1248,154.9,2500,10,0,0,1,1,0,1,0,0,0,0
1100000,100000,120,7,15.4,1997,280,2300,5,1,0,0,1,0,1,0,0,0,0
480000,55735,108.45,5,19,1461,248,2250,9,1,0,0,1,0,1,0,1,0,0
605000,80000,140,7,15.1,2179,330,2200,7,1,0,0,1,0,1,0,1,0,0
250000,50000,47.3,5,24.7,796,69,3500,5,0,0,1,1,0,1,0,1,0,0
245000,70000,68.1,5,20,1399,160,2000,8,1,0,0,1,0,1,0,1,0,0
210000,76000,78.9,5,20.3,1197,111.7,4000,9,0,0,1,1,0,1,1,0,0,0
730000,1500,81.8,5,21.2,1197,113,4200,1,0,0,1,1,0,1,0,0,0,0
500000,76000,62.1,7,15.9,2523,195,1800,9,1,0,0,1,0,1,0,0,0,0
400000,40000,67.04,5,20.5,998,90,3500,6,0,0,1,1,0,1,0,0,0,0
280000,60000,55.2,5,21.1,814,74.5,4000,6,0,0,1,1,0,1,0,1,0,0
561000,170000,102,8,12.8,2494,20.4,2500,12,1,0,0,1,0,1,0,0,0,1
950000,181491,175.56,7,13.5,2477,400,2250,8,1,0,0,0,0,1,0,0,0,0
375000,53319,56.3,5,25.4,936,142.5,1750,5,1,0,0,0,0,1,0,0,0,0
700000,40906,108.62,5,21.6,1498,250,2250,4,1,0,0,0,0,1,0,0,0,0
375000,31711,88.7,5,17.6,1496,132,3000,9,0,0,1,0,0,1,0,1,0,0
270000,43755,55.2,5,21.1,814,74.5,4000,9,0,0,1,0,0,1,0,1,0,0
300000,66693,53.3,5,25.1,799,72,4386,5,0,0,1,0,0,1,0,0,0,0
225000,59549,67.1,5,19,998,90,3500,11,0,0,1,0,0,1,0,0,0,0
1350000,94385,100.6,8,12.9,2494,200,2400,6,1,0,0,0,0,1,0,0,0,0
200000,73730,67.1,5,18.2,998,90,3500,11,0,0,1,0,0,1,0,0,0,0
400000,221889,126.32,5,22.3,1582,259.8,2325,10,1,0,0,0,0,1,0,0,0,0
500000,116104,98.6,5,25.8,1498,200,1750,8,1,0,0,0,0,1,0,0,0,0
500000,150546,81.8,5,22,1197,113,4200,6,0,0,1,0,0,1,0,0,0,0
1500000,148120,174.5,7,14.2,2755,420,2000,8,1,0,0,0,0,1,0,0,0,0
555000,20000,110,5,15.8,1499,140,4400,6,0,0,1,1,0,1,0,1,0,0
580000,30000,81.86,5,18.9,1197,113.75,4000,3,0,0,1,1,0,0,0,0,0,0
337000,142000,138.1,7,13.7,2179,320,2200,10,1,0,0,1,0,1,0,0,0,1
175000,20000,68,10,12.2,1948,115,2500,10,1,0,0,1,0,1,0,0,0,0
